_index,@timestamp,message,agent.id,agent.name,agent.type,agent.version,agent.ephemeral_id,ecs.version,host.architecture,host.id,host.name,host.containerized,host.ip,host.mac,host.hostname,host.os.codename,host.os.type,host.os.platform,host.os.version,host.os.family,host.os.name,host.os.kernel,input.type,log.offset,log.file.inode,log.file.path,log.file.device_id,agent_version,host_ip,agent_ephemeral_id,host_os_codename,log_file_device_id,host_id,log_file_path,log_offset,log_file_inode
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:11.674000+00:00,2025-03-17T13:20:02.023678-07:00 elastic-Standard-PC-i440FX-PIIX-1996 CRON[1124695]: pam_unix(cron:session): session closed for user root,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,360022,6033118,/var/log/auth.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:11.673000+00:00,2025-03-17T13:20:01.843912-07:00 elastic-Standard-PC-i440FX-PIIX-1996 CRON[1124695]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0),90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,359552,6033118,/var/log/auth.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:09.514000+00:00,Script completed at Mon Mar 17 01:20:01 PM PDT 2025,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5413596,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:09.513000+00:00,Processed /opt/zeek/logs/current/http.log into /var/log/zeek_csv/http.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5412954,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:09.513000+00:00,zeek-cut: time value out-of-range: -2110581272.634807,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5413028,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:09.513000+00:00,zeek-cut: time value out-of-range: -2110581272.634807,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5413082,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:09.513000+00:00,Processed /opt/zeek/logs/current/ntp.log into /var/log/zeek_csv/ntp.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5413136,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:09.513000+00:00,Processed /opt/zeek/logs/current/ssl.log into /var/log/zeek_csv/ssl.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5413208,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:09.513000+00:00,Processed /opt/zeek/logs/current/stats.log into /var/log/zeek_csv/stats.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5413280,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:09.513000+00:00,Processed /opt/zeek/logs/current/stderr.log into /var/log/zeek_csv/stderr.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5413356,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:09.513000+00:00,Processed /opt/zeek/logs/current/stdout.log into /var/log/zeek_csv/stdout.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5413434,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:09.513000+00:00,Processed /opt/zeek/logs/current/telemetry.log into /var/log/zeek_csv/telemetry.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5413512,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:09.512000+00:00,Script run at Mon Mar 17 01:20:01 PM PDT 2025,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5412596,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:09.512000+00:00,Processed /opt/zeek/logs/current/capture_loss.log into /var/log/zeek_csv/capture_loss.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5412642,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:09.512000+00:00,Processed /opt/zeek/logs/current/conn.log into /var/log/zeek_csv/conn.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5412732,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:09.512000+00:00,Processed /opt/zeek/logs/current/dns.log into /var/log/zeek_csv/dns.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5412806,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:09.512000+00:00,Processed /opt/zeek/logs/current/files.log into /var/log/zeek_csv/files.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5412878,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:20:03.574000+00:00,2025-03-17T13:20:02.022685-07:00 elastic-Standard-PC-i440FX-PIIX-1996 postfix/sendmail[1124710]: fatal: open /etc/postfix/main.cf: No such file or directory,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,75988,6032185,/var/log/mail.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:17:07.641000+00:00,2025-03-17T13:17:01.827943-07:00 elastic-Standard-PC-i440FX-PIIX-1996 CRON[1124677]: pam_unix(cron:session): session closed for user root,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,359414,6033118,/var/log/auth.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:17:07.639000+00:00,2025-03-17T13:17:01.819554-07:00 elastic-Standard-PC-i440FX-PIIX-1996 CRON[1124677]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0),90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,359254,6033118,/var/log/auth.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:15:09.511000+00:00,2025-03-17T13:15:01.709505-07:00 elastic-Standard-PC-i440FX-PIIX-1996 postfix/sendmail[1124596]: fatal: open /etc/postfix/main.cf: No such file or directory,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,75831,6032185,/var/log/mail.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:15:03.608000+00:00,Processed /opt/zeek/logs/current/telemetry.log into /var/log/zeek_csv/telemetry.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5412460,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:15:03.608000+00:00,Script completed at Mon Mar 17 01:15:01 PM PDT 2025,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5412544,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:15:03.607000+00:00,zeek-cut: time value out-of-range: -2110581272.634807,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5412030,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
